"","season","week","player_id","player_name","player_display_name","position","position_group","team","headshot_url","n","performance_score"
"1752",2023,17,"00-0036993","I.Melifonwu","Ifeatu Melifonwu","CB","DB","DET","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ipyk1pgt8npeldw7rtyy",15,43.9566230870579
"1753",2023,17,"00-0036996","G.Newsome","Greg Newsome","CB","DB","CLE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/vnzji51ny0rycaa1aqii",40,39.7856491334752
"1754",2023,17,"00-0037008","A.Thomas","Ambry Thomas","CB","DB","SF","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/earonnpoimllgzyxupfb",24,42.1987432856998
"1755",2023,17,"00-0037079","T.Woolen","Tariq Woolen","CB","DB","SEA","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z0er0buipqt5apxbgp8b",31,60.0182426269383
"1756",2023,17,"00-0037095","C.Holmes","Christian Holmes","CB","DB","WAS","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fllrp6z0frnaxrydis0e",8,7.31225296442688
"1757",2023,17,"00-0037190","A.Gardner","Ahmad Gardner","CB","DB","NYJ","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nqas3icjxcvns2m6cnns",31,49.2197844231505
"1758",2023,17,"00-0037191","T.McDuffie","Trent McDuffie","CB","DB","KC","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mv3pihzkmykdkxx2o0dm",29,44.3778110944528
"1759",2023,17,"00-0037195","J.Watson","Jaylen Watson","CB","DB","KC","https://static.www.nfl.com/image/private/f_auto,q_auto/league/abj96tqo9vzowgkdeagc",29,40.6223461695726
"1760",2023,17,"00-0037237","D.Stingley","Derek Stingley","CB","DB","HOU","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l06vle5t1v3lpnfni8z9",17,77.9103249691485
"1761",2023,17,"00-0037250","M.Emerson","Martin Emerson","CB","DB","CLE","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/va7yfx0xoniri3fuxr0u",32,48.3030556400122
"1762",2023,17,"00-0037268","Z.McCollum","Zyon McCollum","CB","DB","TB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i0ztcak7qlehrpqcxhlh",20,33.596837944664
"1763",2023,17,"00-0037275","D.Bland","Daron Bland","CB","DB","DAL","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/u1n9iwdsdvemtonsvisn",29,77.8519830993594
"1764",2023,17,"00-0037288","C.Benford","Christian Benford","CB","DB","BUF","https://static.www.nfl.com/image/private/f_auto,q_auto/league/buseklerc1bhl1u9oovt",22,42.226153293347
"1765",2023,17,"00-0037384","J.McMillian","Ja'Quan McMillian","CB","DB","DEN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/msznfdh1lffe06otzopj",11,58.5090798529534
"1766",2023,17,"00-0037743","D.Hill","Dax Hill","CB","DB","CIN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wyjc84rbuuzxfdjl1nmu",22,43.4837889383344
"1767",2023,17,"00-0037753","C.Taylor-Britt","Cam Taylor-Britt","CB","DB","CIN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ysaiijfhzalqruk36u9r",23,65.3509061826642
"1768",2023,17,"00-0037758","C.Flott","Cordale Flott","CB","DB","NYG","https://static.www.nfl.com/image/private/f_auto,q_auto/league/i3u7xars1k1hfmmibsfz",22,32.4497636750601
"1769",2023,17,"00-0037833","T.Castro-Fields","Tariq Castro-Fields","CB","DB","WAS","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/inrbsai24tiiynz9hncm",2,0
"1770",2023,17,"00-0037842","D.Kendrick","Derion Kendrick","CB","DB","LA","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jjtrdpnsnsciyc0yzzko",22,38.3067525360015
"1771",2023,17,"00-0038039","J.Jones","Jack Jones","CB","DB","LV","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ko90ykjaxjceawovujpp",19,52.8524107471476
"1772",2023,17,"00-0038043","J.Williams","Joshua Williams","CB","DB","KC","https://static.www.nfl.com/image/private/f_auto,q_auto/league/wk6opycjhvjymx2iijgg",22,35.8301777274109
"1773",2023,17,"00-0038101","A.Evans","Akayleb Evans","CB","DB","MIN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hzdshia4xdcavsff29ro",20,42.0188507145029
"1774",2023,17,"00-0038111","K.Gordon","Kyler Gordon","CB","DB","CHI","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wl8zd7rxgqey3pkcn3dk",25,50.2547886895713
"1775",2023,17,"00-0038121","A.Taylor","Alontae Taylor","CB","DB","NO","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pnx5hwmmobgggp0xqewv",26,43.4782608695652
"1776",2023,17,"00-0038125","R.McCreary","Roger McCreary","CB","DB","TEN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rl8mkd5usm1hz2bxz7wz",29,44.8726685608245
"1777",2023,17,"00-0038130","A.Booth","Andrew Booth","CB","DB","MIN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vg0kwozv8jzcn5vf4wzz",7,25.296442687747
"1778",2023,17,"00-0038395","T.Smith","Terell Smith","CB","DB","CHI","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/em7vobbz7769pgrkgsam",8,46.2450592885375
"1779",2023,17,"00-0038407","J.Jones","Jaylon Jones","CB","DB","IND","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iqbagbgszduwi3emej5y",11,27.596119295724
"1780",2023,17,"00-0038408","C.Valentine","Carrington Valentine","CB","DB","GB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wtkzctyceullg5napiwx",10,40.1581027667984
"1781",2023,17,"00-0038487","E.Ricks","Eli Ricks","CB","DB","PHI","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bazjehllwcyevnucj17s",10,17.3122529644269
"1782",2023,17,"00-0038549","D.Turner","D.J. Turner","CB","DB","CIN","https://static.www.nfl.com/image/private/f_auto,q_auto/league/hslzr07pijr34cxinomu",14,32.0158102766798
"1783",2023,17,"00-0038565","M.Blackmon","Mekhi Blackmon","CB","DB","MIN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z8lessupqb4uhqvcowle",12,45.9207459207459
"1784",2023,17,"00-0038568","C.Phillips","Clark Phillips","CB","DB","ATL","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lhbyynacjgvbmbp93jrg",5,31.9367588932806
"1785",2023,17,"00-0038646","A.Austin","Alex Austin","CB","DB","NE","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/t8umlygeg2jmupvkhsz5",2,8.300395256917
"1786",2023,17,"00-0038663","S.Thomas","Starling Thomas","CB","DB","ARI","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ktdigucmenhaofn93wwg",8,33.00395256917
"1787",2023,17,"00-0038961","E.Garror","Eric Garror","CB","DB","TEN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vhdzdxva7on1mvkwc0fg",7,27.1033314511575
"1788",2023,17,"00-0039071","T.Stevenson","Tyrique Stevenson","CB","DB","CHI","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j4b068xzjx7cxa00cwbn",14,54.3282804152369
"1789",2023,17,"00-0039140","K.Ringo","Kelee Ringo","CB","DB","PHI","https://static.www.nfl.com/image/private/f_auto,q_auto/league/oijoutfkwuxxhfafyj6k",3,62.9978716935239
"1790",2023,17,"00-0039151","E.Forbes","Emmanuel Forbes","CB","DB","WAS","https://static.www.nfl.com/image/private/f_auto,q_auto/league/gnewe67hky5zhdhrb8cr",10,51.310428701733
"1791",2023,17,"00-0039156","J.Brents","Julius Brents","CB","DB","IND","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wvbql4repjwqtm3cj96w",6,57.190635451505
"1792",2023,17,"00-0039167","J.Porter","Joey Porter","CB","DB","PIT","https://static.www.nfl.com/image/private/f_auto,q_auto/league/rrikslx4sadmozltcuqw",14,35.2386743691091
"1793",2023,17,"00-0039169","D.Witherspoon","Devon Witherspoon","CB","DB","SEA","https://static.www.nfl.com/image/private/f_auto,q_auto/league/vm13kgvkrqzjyf08s2n0",12,60.677004155265
"1794",2023,18,"00-0027943","P.Peterson","Patrick Peterson","CB","DB","PIT","https://static.www.nfl.com/image/private/f_auto,q_auto/league/hefuj7lvfmgvr4tme7te",46,50.8361204013378
"1795",2023,18,"00-0029542","S.Gilmore","Stephon Gilmore","CB","DB","DAL","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rzqv9harev8c0excxzfz",39,50.8485939924067
"1796",2023,18,"00-0031372","B.Roby","Bradley Roby","CB","DB","PHI","https://static.www.nfl.com/image/private/f_auto,q_auto/league/b2ef6tlrbcqpdnnolzcq",33,30.2016823755954
"1797",2023,18,"00-0031785","T.Hill","Troy Hill","CB","DB","CAR","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fa4ba7c9ku1narcpyh10",39,34.5908272329677
"1798",2023,18,"00-0032150","S.Nelson","Steven Nelson","CB","DB","HOU","https://static.www.nfl.com/image/private/f_auto,q_auto/league/qaocvlmmgdkkubtkxqrt",46,46.5821513080492
"1799",2023,18,"00-0032379","E.Apple","Eli Apple","CB","DB","MIA","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szrv0msliekcbdfulpzb",45,40.0972940103375
"1800",2023,18,"00-0032521","M.Hilton","Mike Hilton","CB","DB","CIN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uippdcskzxubvfqoqxlo",54,46.6639640552684
"1801",2023,18,"00-0032580","J.Jones","Jonathan Jones","CB","DB","NE","https://static.www.nfl.com/image/private/f_auto,q_auto/league/jn9mpyhj4gbzwyuio1kf",35,50.6797550275811
"1802",2023,18,"00-0032890","J.Bradberry","James Bradberry","CB","DB","PHI","https://static.www.nfl.com/image/private/f_auto,q_auto/league/aicnvekzwdh4mw66wh8g",51,55.675782018493
"1803",2023,18,"00-0032933","A.Hamilton","Antonio Hamilton","CB","DB","ARI","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vr67l0o3rl37elhaulrf",27,44.6066011283403
"1804",2023,18,"00-0033055","J.Ramsey","Jalen Ramsey","CB","DB","MIA","https://static.www.nfl.com/image/private/f_auto,q_auto/league/qqpx4sxtl2oj8e8jaig7",46,66.0158367152696
"1805",2023,18,"00-0033393","K.Moore","Kenny Moore","CB","DB","IND","https://static.www.nfl.com/image/private/f_auto,q_auto/league/ji3hdoi86xonnhxlr6gl",44,58.253406672379
"1806",2023,18,"00-0033503","A.Maulet","Arthur Maulet","CB","DB","BAL","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yes3epodpjvubtvfoy7e",41,32.826346506092
"1807",2023,18,"00-0033543","S.Jones","Sidney Jones","CB","DB","CIN","https://static.www.nfl.com/image/private/f_auto,q_auto/league/qsxywzc7mfcj0ibjjevc",18,36.8906455862978
"1808",2023,18,"00-0033566","D.King","Desmond King","CB","DB","HOU","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bqwzwewlpjcgm8zgvcs9",38,46.9491606791378
"1809",2023,18,"00-0033783","A.Witherspoon","Ahkello Witherspoon","CB","DB","LA","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s0ugeantfk8glnsstdwe",29,62.433818056007
"1810",2023,18,"00-0033878","A.Jackson","Adoree' Jackson","CB","DB","NYG","https://static.www.nfl.com/image/private/f_auto,q_auto/league/wz7ftjbrza2khve21rpl",38,46.8595477748796
"1811",2023,18,"00-0033918","F.Moreau","Fabian Moreau","CB","DB","DEN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/osj1pbe8mj5f7h47l2op",42,37.1874502309285
"1812",2023,18,"00-0033928","J.Lewis","Jourdan Lewis","CB","DB","DAL","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/acau2wb5ijbtvy5kntng",37,47.5984649897693
"1813",2023,18,"00-0033930","C.Sutton","Cameron Sutton","CB","DB","DET","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rykly25j9mir0ygcnrs6",47,44.0475343343058
"1814",2023,18,"00-0034203","D.Williams","Darious Williams","CB","DB","JAX","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dewntuji0qaai8mlayq4",53,50.564201999805
"1815",2023,18,"00-0034356","D.Jackson","Donte Jackson","CB","DB","CAR","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f5yk4vm8o1oct6webfp7",36,47.3886017364278
"1816",2023,18,"00-0034357","I.Oliver","Isaiah Oliver","CB","DB","SF","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aiqmpwmscdx5lyvyi5qp",26,40.0589377178006
"1817",2023,18,"00-0034376","T.Johnson","Taron Johnson","CB","DB","BUF","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kowgpthenolgwlcwdvz4",51,43.0836001168482
"1818",2023,18,"00-0034377","A.Maddox","Avonte Maddox","CB","DB","PHI","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fwzfhbgtcauaags08zlf",31,44.9965182082994
"1819",2023,18,"00-0034384","D.Reed","D.J. Reed","CB","DB","NYJ","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rdl6g2afnvt4zbaqprs9",44,52.4986870836673
"1820",2023,18,"00-0034446","J.Davis","Jalen Davis","CB","DB","CIN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d8n8qiddzihovdb9dh1x",9,14.6684233640755
"1821",2023,18,"00-0034468","C.Sullivan","Chandon Sullivan","CB","DB","PIT","https://static.www.nfl.com/image/private/f_auto,q_auto/league/jj9b9gdqcee9dzpe6bjx",45,35.1177325090369
"1822",2023,18,"00-0034514","L.Wallace","Levi Wallace","CB","DB","PIT","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y7rnq70zcpcgg0ifbghe",48,53.4572311746225
"1823",2023,18,"00-0034516","T.Herndon","Tre Herndon","CB","DB","JAX","https://static.www.nfl.com/image/private/f_auto,q_auto/league/dpxfoqywx98khvtjs5m7",30,33.2542819499341
"1824",2023,18,"00-0034545","B.Facyson","Brandon Facyson","CB","DB","LV","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yuhnwshiorai1fbqix2t",28,36.7241454197976
"1825",2023,18,"00-0034573","C.Ward","Charvarius Ward","CB","DB","SF","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jlccuozxaeffcupnvd7q",52,59.6405266973829
"1826",2023,18,"00-0034728","J.Alexander","Jaire Alexander","CB","DB","GB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/izwlytzwiity0r8hox8p",24,65.2047228134185
"1827",2023,18,"00-0034756","T.Flowers","Tre Flowers","CB","DB","ATL","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x7yagewolfolqgjvp633",33,25.7221039829736
"1828",2023,18,"00-0034778","C.Davis","Carlton Davis","CB","DB","TB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ueh3ui3l3ndih3yrorbq",37,53.3292794162359
"1829",2023,18,"00-0034780","I.Yiadom","Isaac Yiadom","CB","DB","NO","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kxe4pgiizgonwesgtcy2",18,36.4413364413364
"1830",2023,18,"00-0034843","M.Hughes","Mike Hughes","CB","DB","ATL","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wsofyxh7irgdfy7wwhv5",34,34.9167456584336
"1831",2023,18,"00-0035133","K.Nixon","Keisean Nixon","CB","DB","GB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zsxo7tlynx1uzjvp0vpf",26,38.5083144280469
"1832",2023,18,"00-0035239","S.Murphy-Bunting","Sean Murphy-Bunting","CB","DB","TEN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ddyearvwzjb4jmunqlei",33,42.0004238186056
"1833",2023,18,"00-0035241","Jo.Williams","Joejuan Williams","CB","DB","MIN","https://static.www.nfl.com/image/private/f_auto,q_auto/league/xvd6nmxdr9hf0ohkyxhn",13,27.2423228944968
"1834",2023,18,"00-0035277","M.Jackson","Michael Jackson","CB","DB","SEA","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ymkamzfqi625imj3ngeo",27,44.8183056878709
"1835",2023,18,"00-0035637","R.Ya-Sin","Rock Ya-Sin","CB","DB","BAL","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lqy47wstsu51vejik26c",31,32.4620680861915
"1836",2023,18,"00-0035699","J.Dean","Jamel Dean","CB","DB","TB","https://static.www.nfl.com/image/private/f_auto,q_auto/league/s0k1zs9nyl2cqsjwf5cs",42,46.208863600168
"1837",2023,18,"00-0036166","D.Jackson","Dane Jackson","CB","DB","BUF","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lys47la5i4ay7g1gr07g",37,44.2375485853747
"1838",2023,18,"00-0036281","C.Henderson","C.J. Henderson","CB","DB","CAR","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tna89m19aol0bnfhugay",37,36.5246973942626
"1839",2023,18,"00-0036285","A.Terrell","A.J. Terrell","CB","DB","ATL","https://static.www.nfl.com/image/private/f_auto,q_auto/league/mijlbfupcqxu8g7mmm4i",46,43.1054767538699
"1840",2023,18,"00-0036307","K.Vildor","Kindle Vildor","CB","DB","DET","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dpohdktdlsl1ywzmdzxq",31,29.7786365107543
"1841",2023,18,"00-0036375","A.Robertson","Amik Robertson","CB","DB","LV","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s1s05itajekmsto2zash",30,45.2194182628965
"1842",2023,18,"00-0036501","M.Carter","Michael Carter","CB","DB","NYJ","https://static.www.nfl.com/image/private/f_auto,q_auto/league/admwfoo0pgl2z2zvqcp2",46,37.6961412878237
"1843",2023,18,"00-0036559","S.Wade","Shaun Wade","CB","DB","NE","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zk3pwwjf6sbjixdiwjj3",13,21.830343569474
"1844",2023,18,"00-0036563","D.Lenoir","Deommodore Lenoir","CB","DB","SF","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p3i2vathgbtmnomt3eip",39,48.841905029196
"1845",2023,18,"00-0036589","N.McCloud","Nick McCloud","CB","DB","NYG","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pk0edmqqhgs2sowt4ink",19,37.9766686402842
"1846",2023,18,"00-0036617","A.Samuel","Asante Samuel","CB","DB","LAC","https://static.www.nfl.com/image/private/f_auto,q_auto/league/hrnnoumk2vtrx9yhqs6n",46,59.0122542863564
"1847",2023,18,"00-0036625","B.St-Juste","Benjamin St-Juste","CB","DB","WAS","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vdgtpnhmwjqdlegth3l9",34,42.0546205712446
"1848",2023,18,"00-0036871","N.Hobbs","Nate Hobbs","CB","DB","LV","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rdt5ir3qaznnx7o4vkcu",39,44.806698318404
"1849",2023,18,"00-0036874","P.Surtain","Patrick Surtain","CB","DB","DEN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/c2aej9togglsytzzagno",48,52.8060707408534
"1850",2023,18,"00-0036884","M.Wilson","Marco Wilson","CB","DB","NE","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wu3tnzlteklzvreqel4m",40,41.3301915475829
"1851",2023,18,"00-0036885","T.Brown","Tre Brown","CB","DB","SEA","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dpemqrrweakt8dci3qfb",19,35.0130418780304
"1852",2023,18,"00-0036937","P.Adebo","Paulson Adebo","CB","DB","NO","https://static.www.nfl.com/image/private/f_auto,q_auto/league/goeor3guwv2wismzidtg",43,55.4901115062895
"1853",2023,18,"00-0036944","J.Horn","Jaycee Horn","CB","DB","CAR","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/he4jyriixknmswats7qe",21,49.3535450057189
"1854",2023,18,"00-0036974","T.Campbell","Tyson Campbell","CB","DB","JAX","https://static.www.nfl.com/image/private/f_auto,q_auto/league/kzon4x52tdqpss7ch3ug",44,55.0954973879875
"1855",2023,18,"00-0036986","N.Wright","Nahshon Wright","CB","DB","DAL","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lmuysepr43damihndarc",12,33.7792642140468
"1856",2023,18,"00-0036992","E.Molden","Elijah Molden","CB","DB","TEN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ucrlai6l3qghkhywwksk",30,38.8020674977197
"1857",2023,18,"00-0036993","I.Melifonwu","Ifeatu Melifonwu","CB","DB","DET","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ipyk1pgt8npeldw7rtyy",16,49.6807540285801
"1858",2023,18,"00-0037079","T.Woolen","Tariq Woolen","CB","DB","SEA","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z0er0buipqt5apxbgp8b",32,60.0334448160535
"1859",2023,18,"00-0037106","J.Jones","Jaylon Jones","CB","DB","CHI","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ilk1ju6q3b6wythrjdkm",15,22.8722002635046
"1860",2023,18,"00-0037137","J.Jobe","Josh Jobe","CB","DB","PHI","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vs9agi4ngfedskfiusf9",9,21.256038647343
"1861",2023,18,"00-0037190","A.Gardner","Ahmad Gardner","CB","DB","NYJ","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nqas3icjxcvns2m6cnns",32,49.0251596229857
"1862",2023,18,"00-0037195","J.Watson","Jaylen Watson","CB","DB","KC","https://static.www.nfl.com/image/private/f_auto,q_auto/league/abj96tqo9vzowgkdeagc",30,40.1662106009932
"1863",2023,18,"00-0037237","D.Stingley","Derek Stingley","CB","DB","HOU","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l06vle5t1v3lpnfni8z9",18,76.3116110942198
"1864",2023,18,"00-0037268","Z.McCollum","Zyon McCollum","CB","DB","TB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i0ztcak7qlehrpqcxhlh",21,33.7662337662338
"1865",2023,18,"00-0037275","D.Bland","Daron Bland","CB","DB","DAL","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/u1n9iwdsdvemtonsvisn",30,77.5757575757576
"1866",2023,18,"00-0037288","C.Benford","Christian Benford","CB","DB","BUF","https://static.www.nfl.com/image/private/f_auto,q_auto/league/buseklerc1bhl1u9oovt",23,42.7406242151044
"1867",2023,18,"00-0037307","J.Taylor","Ja'Sir Taylor","CB","DB","LAC","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qvvfjjcxkscn40ghjmfc",18,31.9617580487146
"1868",2023,18,"00-0037353","K.Kohou","Kader Kohou","CB","DB","MIA","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i77u6ib9ha5a4l0qd3em",31,44.951402034151
"1869",2023,18,"00-0037384","J.McMillian","Ja'Quan McMillian","CB","DB","DEN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/msznfdh1lffe06otzopj",12,55.0420593898855
"1870",2023,18,"00-0037536","V.Gray","Vincent Gray","CB","DB","CLE",NA,NA,41.7845513378217
"1871",2023,18,"00-0037549","D.Baker","Darrell Baker","CB","DB","IND","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jvblrleyv3vahveih7fc",8,41.2055335968379
"1872",2023,18,"00-0037743","D.Hill","Dax Hill","CB","DB","CIN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wyjc84rbuuzxfdjl1nmu",23,43.5998783824871
"1873",2023,18,"00-0037753","C.Taylor-Britt","Cam Taylor-Britt","CB","DB","CIN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ysaiijfhzalqruk36u9r",24,65.014695449478
"1874",2023,18,"00-0037758","C.Flott","Cordale Flott","CB","DB","NYG","https://static.www.nfl.com/image/private/f_auto,q_auto/league/i3u7xars1k1hfmmibsfz",23,31.8875831163166
"1875",2023,18,"00-0037830","S.Womack","Samuel Womack","CB","DB","SF","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mhorsiwogbumpbvoi41x",8,38.7123745819398
"1876",2023,18,"00-0037839","C.Durant","Cobie Durant","CB","DB","LA","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j1ohmtsxxb0e99lb2isj",19,45.3217263285913
"1877",2023,18,"00-0037842","D.Kendrick","Derion Kendrick","CB","DB","LA","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jjtrdpnsnsciyc0yzzko",23,38.1429534548627
"1878",2023,18,"00-0038039","J.Jones","Jack Jones","CB","DB","LV","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ko90ykjaxjceawovujpp",20,50.7145028884159
"1879",2023,18,"00-0038043","J.Williams","Joshua Williams","CB","DB","KC","https://static.www.nfl.com/image/private/f_auto,q_auto/league/wk6opycjhvjymx2iijgg",23,35.351038375613
"1880",2023,18,"00-0038101","A.Evans","Akayleb Evans","CB","DB","MIN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hzdshia4xdcavsff29ro",21,41.9261897522767
"1881",2023,18,"00-0038111","K.Gordon","Kyler Gordon","CB","DB","CHI","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wl8zd7rxgqey3pkcn3dk",26,53.6590499801202
"1882",2023,18,"00-0038121","A.Taylor","Alontae Taylor","CB","DB","NO","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pnx5hwmmobgggp0xqewv",27,46.8970642883686
"1883",2023,18,"00-0038125","R.McCreary","Roger McCreary","CB","DB","TEN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rl8mkd5usm1hz2bxz7wz",30,44.8890240194588
"1884",2023,18,"00-0038130","A.Booth","Andrew Booth","CB","DB","MIN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vg0kwozv8jzcn5vf4wzz",8,24.4071146245059
"1885",2023,18,"00-0038136","C.Bryant","Coby Bryant","CB","DB","SEA","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kqygk55yo1zil3w7bxgb",20,34.7826086956522
"1886",2023,18,"00-0038381","K.Kelly","Kyu Blu Kelly","CB","DB","WAS",NA,NA,41.7845513378217
"1887",2023,18,"00-0038395","T.Smith","Terell Smith","CB","DB","CHI","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/em7vobbz7769pgrkgsam",9,43.7417654808959
"1888",2023,18,"00-0038403","T.Hawkins","Tre Hawkins","CB","DB","NYG","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zwgrwf6yfm9qapevu9vd",8,20.2569169960474
"1889",2023,18,"00-0038407","J.Jones","Jaylon Jones","CB","DB","IND","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iqbagbgszduwi3emej5y",12,28.2608695652174
"1890",2023,18,"00-0038408","C.Valentine","Carrington Valentine","CB","DB","GB","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wtkzctyceullg5napiwx",11,38.1602587136184
"1891",2023,18,"00-0038487","E.Ricks","Eli Ricks","CB","DB","PHI","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bazjehllwcyevnucj17s",11,19.6191160618038
"1892",2023,18,"00-0038523","K.Hailassie","Kahlef Hailassie","CB","DB","CLE","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iqu9ft5dix3xqlnsttrx",2,14.6245059288538
"1893",2023,18,"00-0038549","D.Turner","D.J. Turner","CB","DB","CIN","https://static.www.nfl.com/image/private/f_auto,q_auto/league/hslzr07pijr34cxinomu",15,30.7246376811594
"1894",2023,18,"00-0038552","R.Moss","Riley Moss","CB","DB","DEN","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s7u0h1cu3skpfd2bygal",2,13.8339920948617
